# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Apr 24 17:12:35 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN st_teff:        Stellar Effective Temperature [K]
#
pl_name,pl_orbsmax,st_teff
TOI-1846 b,0.0364600000,3568.00
TOI-1853 b,0.0213000000,4985.00
TOI-1855 b,0.0239800000,5359.00
TOI-1859 b,0.3370000000,6341.00
TOI-1860 b,0.0204000000,5752.00
TOI-1873 b,,5597.99
TOI-1883 b,0.0468000000,3477.00
TOI-1898 b,0.2690000000,6241.00
TOI-1899 b,0.1525000000,3926.00
TOI-1937 A b,0.0193200000,5814.00
TOI-198 b,0.0675000000,3801.00
TOI-199 b,0.4254000000,5255.00
TOI-199 c,0.8070000000,5255.00
TOI-1994 b,0.0613000000,7700.00
TOI-2000 b,0.0427100000,5611.00
TOI-2000 c,0.0878000000,5611.00
TOI-2005 b,0.1600000000,7130.00
TOI-201 b,0.3026000000,6394.00
TOI-201 c,4.2800000000,6394.00
TOI-2010 b,0.5516000000,5929.00
TOI-2015 b,0.0293220000,3297.00
TOI-2015 c,0.0412320000,3297.00
TOI-2018 b,,4174.00
TOI-2019 b,0.1280000000,5626.00
TOI-2025 b,0.0892000000,5977.00
TOI-2031 A b,0.0660000000,6490.00
TOI-2046 b,,6250.00
TOI-2048 b,,5185.00
TOI-205 b,,6302.74
TOI-206 b,0.0112000000,3383.00
TOI-2068 b,0.0632000000,3710.00
TOI-2071 b,,5755.41
TOI-2076 b,0.0878100000,5187.00
TOI-2076 c,0.1407000000,5187.00
TOI-2076 d,0.1982000000,5187.00
TOI-2076 e,0.0386300000,5187.00
TOI-2081 b,0.0752000000,3800.00
TOI-2084 b,0.0500600000,3551.00
TOI-2088 b,0.4720000000,5081.00
TOI-209 b,,4806.66
TOI-2092 b,,5842.06
TOI-2093 b,0.0970000000,4426.00
TOI-2093 c,0.2570000000,4426.00
TOI-2094 b,0.1360000000,3435.00
TOI-2095 b,0.1010000000,3759.00
TOI-2095 c,0.1370000000,3759.00
TOI-2096 b,0.0250000000,3300.00
TOI-2096 c,0.0400000000,3300.00
TOI-2104 b,,4856.13
TOI-2107 b,0.0351500000,5627.00
TOI-2109 b,0.0179100000,6540.00
TOI-2120 b,0.0377000000,3131.00
TOI-2128 b,0.1270000000,5968.00
TOI-2133 b,0.0410000000,4250.00
TOI-2134 b,0.0780000000,4580.00
TOI-2134 c,0.3710000000,4580.00
TOI-2136 b,0.0570000000,3342.00
TOI-2141 b,0.1322000000,5635.00
TOI-2141 c,0.0585000000,5635.00
TOI-2141 d,0.2906000000,5635.00
TOI-2145 b,0.1117000000,6206.00
TOI-2152 A b,0.0506400000,6630.00
TOI-2154 b,0.0513000000,6280.00
TOI-2158 b,0.0750000000,5673.00
TOI-216.01,0.2069000000,5026.00
TOI-216.02,0.1293000000,5026.00
TOI-2169 A b,0.0896000000,6270.00
TOI-2180 b,0.8280000000,5695.00
TOI-2184 b,,5966.00
TOI-2193 A b,0.0331900000,5966.00
TOI-2194 b,,4756.00
TOI-2196 b,0.0223400000,5634.00
TOI-220 b,0.0891100000,5298.00
TOI-2200 b,,5036.17
TOI-2202 b,0.0956400000,5169.00
TOI-2202 c,0.1554400000,5144.00
TOI-2207 b,0.0854000000,6101.00
TOI-2211.01,0.0401100000,5253.00
TOI-2227 b,,5889.54
TOI-2236 b,0.0500900000,6248.00
TOI-2257 b,0.1450000000,3430.00
TOI-2260 b,0.0097000000,5534.00
TOI-2266 b,0.0200000000,3200.00
TOI-2267 b,0.0205000000,3030.00
TOI-2267 c,0.0263000000,3030.00
TOI-2267 d,0.0145000000,3022.00
TOI-2274 b,0.0500000000,3943.00
TOI-2285 b,0.1363000000,3491.00
TOI-2295 b,0.1992000000,5730.00
TOI-2295 c,2.0180000000,5730.00
TOI-2322 b,0.0924000000,4664.00
TOI-2322 c,0.1362000000,4664.00
TOI-2328 b,0.1270000000,5525.00
TOI-2337 b,,4780.00
TOI-2338 b,0.1580000000,5581.00
TOI-2345 b,0.0170500000,4687.00
TOI-2345 c,0.1257000000,4687.00
TOI-2346 b,0.0473000000,6480.00
TOI-2364 b,0.0487100000,5306.00
TOI-2368 b,0.0564900000,5360.00
TOI-237 b,0.0341000000,3212.00
TOI-2373 b,0.1120000000,5651.00
TOI-2374 b,0.0471000000,4802.00
TOI-2379 b,0.0526300000,3707.00
TOI-238 b,0.0212000000,5059.00
TOI-238 c,0.0749000000,5059.00
TOI-2382 b,0.0590000000,6033.00
TOI-2384 b,0.0279300000,3943.00
TOI-2406 b,0.0226700000,3100.00
TOI-2407 b,0.0330000000,3530.00
TOI-2411 b,0.0144000000,4099.00
TOI-2416 b,0.0831000000,5808.00
TOI-2420 b,0.0684000000,5707.00
TOI-2421 b,0.0543000000,5607.00
TOI-2427 b,0.0202000000,4072.00
TOI-2431 b,0.0063000000,4109.00
TOI-244 b,0.0559000000,3433.00
TOI-2443 b,0.1050000000,4375.00
TOI-2445 b,0.0064000000,3333.00
TOI-2447 b,0.3470000000,5730.00
TOI-2449 b,0.4500000000,6021.00
TOI-2453 b,,3720.23
TOI-2458 b,0.0482000000,6005.00
TOI-2458 c,0.1290000000,6005.00
TOI-2459 b,,4195.00
TOI-2485 b,0.1093000000,6016.40
TOI-2497 b,0.1166000000,7360.00
TOI-2498 b,0.0491000000,5905.00
TOI-251 b,0.0574100000,5875.00
TOI-2518 b,,5751.20
TOI-2524 b,0.0730000000,5831.00
TOI-2525 b,0.1511000000,5096.00
TOI-2525 c,0.2490000000,5096.00
TOI-2529 b,0.3270000000,5802.00
TOI-2537 b,0.3715000000,4870.00
TOI-2537 c,2.7800000000,4870.00
TOI-2545 b,,5846.29
TOI-2567 b,0.0672000000,5611.00
TOI-257 b,0.1528000000,6095.00
TOI-2570 b,0.0414500000,5771.00
TOI-2580 b,0.0480000000,6120.00
TOI-2583 A b,0.0571000000,5936.00
TOI-2587 A b,0.0635000000,5760.00
TOI-2589 b,0.3000000000,5579.00
TOI-260 b,0.0943000000,4026.00
TOI-261.01,0.0347921890,5890.30
TOI-261.02,,5890.30
TOI-262 b,0.1630000000,5310.00
TOI-2641 b,0.0607000000,6100.00
TOI-2654 b,,4594.08
TOI-2669 b,,4800.00
TOI-269 b,0.0345000000,3514.00
TOI-270 b,0.0319700000,3506.00
TOI-270 c,0.0452600000,3506.00
TOI-270 d,0.0721000000,3506.00
TOI-2714 b,0.0360000000,5665.00
TOI-2719 b,,5762.00
TOI-2768 b,0.0270000000,4008.00
TOI-277 b,0.0269000000,4031.00
TOI-2796 b,0.0569000000,5764.00
TOI-2803 A b,0.0318500000,6280.00
TOI-2818 b,0.0493000000,5721.00
TOI-283 b,0.1230000000,5213.00
TOI-2842 b,0.0475000000,5910.00
TOI-286 b,0.0503000000,5152.00
TOI-286 c,0.2130000000,5152.00
TOI-2876 b,0.0654000000,5271.00
TOI-2886 b,0.0287100000,6240.00
TOI-2969 b,0.0261000000,4738.00
TOI-2977 b,0.0338600000,5691.00
TOI-2981 b,0.0480000000,5940.00
TOI-2986 b,0.0448900000,5906.00
TOI-2989 b,0.0384000000,4672.00
TOI-2992 b,0.0434000000,6000.00
TOI-3023 b,0.0505000000,5760.00
TOI-3071 b,0.0249000000,6177.00
TOI-3082 b,,4263.00
TOI-3135 b,0.0475600000,5890.00
TOI-3160 A b,0.0505000000,6190.00
TOI-3235 b,0.0270900000,3388.80
TOI-3261 b,0.0171400000,5068.00
TOI-3288 b,0.0228500000,4072.00
TOI-329 b,0.0638000000,5614.00
TOI-332 b,0.0159000000,5251.00
TOI-3321 b,0.0470000000,5850.00
TOI-333 b,0.0490000000,6241.00
TOI-3331 A b,0.0314400000,5609.00
TOI-3353.01,0.0601182180,6365.00
TOI-3362 b,0.1530000000,6532.00
TOI-3364 b,0.0675000000,5706.00
TOI-3464 b,0.0515000000,6370.00
TOI-3474 b,0.0502000000,6020.00
TOI-3486 b,0.0313800000,4930.00
TOI-3493 b,,5844.00
TOI-3523 A b,0.0355900000,6450.00
TOI-3540 A b,0.0428900000,5810.00
TOI-3568 b,0.0485000000,4969.00
TOI-3593 b,0.0481000000,5550.00
TOI-3629 b,0.0430000000,3870.00
TOI-3682 b,0.0480000000,5703.00
TOI-3688 A b,0.0456000000,5950.00
TOI-3693 b,0.0813000000,5321.00
TOI-3714 b,0.0270000000,3660.00
TOI-375 b,0.0990000000,5259.90
TOI-375 c,0.5240000000,5259.90
TOI-375 d,0.9840000000,5259.90
TOI-3757 b,0.0384500000,3913.00
TOI-3785 b,0.0430000000,3576.00
TOI-3807 b,0.0421000000,5772.00
TOI-3819 b,0.0461100000,5859.00
TOI-3837 b,0.0990000000,5905.00
TOI-3856 b,0.0325000000,5622.00
TOI-3862 b,0.0253900000,5300.00
TOI-3877 b,0.0529000000,5731.00
TOI-3884 b,0.0361000000,3180.00
TOI-3894 b,0.0535400000,6000.00
TOI-3896 b,,5110.91
TOI-3912 b,0.0463000000,5725.00
TOI-3919 b,0.0795000000,6100.00
TOI-3976 A b,0.0743000000,5975.00
TOI-3980 b,0.0494000000,5840.00
TOI-3984 A b,0.0410000000,3476.00
TOI-4010 b,0.0229000000,4960.00
TOI-4010 c,0.0580000000,4960.00
TOI-4010 d,0.1130000000,4960.00
TOI-4010 e,1.5700000000,4960.00
TOI-4029 b,,5662.53
TOI-4030 b,,5640.37
TOI-406 c,0.0322000000,3392.00
TOI-406.01,0.0809000000,3392.00
TOI-4087 b,0.0446900000,6060.00
TOI-411 b,0.0572700000,6169.00
TOI-411 c,0.1017000000,6169.00
TOI-4127 b,0.3081000000,6096.00
TOI-4137 b,0.0522200000,6202.00
TOI-4145 A b,0.0482300000,5281.00
TOI-4153 b,0.0631100000,6860.00
TOI-4155 b,,5724.00
TOI-4156 b,,5971.64
TOI-4156 c,,5971.64
TOI-4184 b,0.0336000000,3238.00
TOI-4201 b,0.0400000000,3794.00
TOI-421 b,0.0554000000,5291.00
TOI-421 c,0.1170000000,5291.00
TOI-4214 b,0.0501800000,6370.00
TOI-4308 b,,5243.00
TOI-431 b,0.0113000000,4850.00
TOI-431 c,0.0520000000,4850.00
TOI-431 d,0.0980000000,4850.00
TOI-4329 b,,6000.00
TOI-4336 A b,0.0849000000,3307.00
TOI-4336 A c,0.0509200000,3307.00
TOI-4342 b,0.0519000000,3866.00
TOI-4342 c,0.0804000000,3866.00
TOI-4363 b,,4278.45
TOI-4364 b,0.0475300000,3528.00
TOI-4377 b,0.0579000000,4974.00
TOI-4379 b,,6020.00
TOI-4405 b,,4467.38
TOI-4406 b,0.2010000000,6219.00
TOI-4438 b,0.0534000000,3422.00
TOI-444 b,0.1330000000,5225.00
TOI-4443.01,0.0299626450,5834.00
TOI-4463 A b,0.0403600000,5640.00
TOI-4465 b,0.4160000000,5545.00
TOI-4479 b,0.0164000000,3400.00
TOI-4487 A b,0.0544800000,6206.00
TOI-4495 b,0.0395700000,6210.00
TOI-4495 c,0.0632300000,6210.00
TOI-4504 b,0.0339200000,5315.00
TOI-4504 c,0.3569000000,5315.00
TOI-4504 d,0.2219000000,5315.00
TOI-4507 b,0.4560000000,6260.00
TOI-451 b,0.0274000000,5490.00
TOI-451 c,0.0795000000,5490.00
TOI-451 d,0.1168000000,5490.00
TOI-4511 b,,5418.77
TOI-4513 b,,5623.93
TOI-4515 b,0.1180000000,5433.00
TOI-4527.01,0.0083323530,3702.00
TOI-4529 b,,3697.00
TOI-4551 b,0.0994000000,4896.00
TOI-4552 b,0.0056255000,3258.00
TOI-4559 b,0.0359000000,3558.00
TOI-4561 b,,5537.93
TOI-4562 b,0.7680000000,6096.00
TOI-4562 c,5.2190000000,6096.00
TOI-4578 b,,5951.32
TOI-4582 b,,5190.00
TOI-4588 b,0.1376000000,7746.12
TOI-4600 b,0.3490000000,5170.00
TOI-4600 c,1.1520000000,5170.00
TOI-4602.01,0.0509971200,6011.90
TOI-4603 b,0.0888000000,6264.00
TOI-4633 c,0.8470000000,5800.00
TOI-4638.01,0.0930130000,5700.00
TOI-4640 b,,5743.01
TOI-4641 b,0.1730000000,6560.00
TOI-4662 b,,4520.41
TOI-4666 b,0.0340000000,3793.00
TOI-469.01,0.1110000000,5289.00
TOI-470 b,0.1190000000,5190.00
TOI-4734 b,0.0740000000,6070.00
TOI-4747 b,,5595.08
TOI-4773 b,0.0321600000,6740.00
TOI-4791 b,0.0555000000,6058.00
TOI-4794 b,0.0492000000,6390.00
TOI-480 b,0.0770000000,6174.00
TOI-481 b,0.0970000000,5735.00
TOI-4860 b,0.0180800000,3260.00
TOI-4898 b,,4201.57
TOI-4914 b,0.0980000000,5805.00
TOI-4930 b,,5624.72
TOI-4940 b,0.1650000000,5504.00
TOI-4961 b,0.0726000000,5380.00
TOI-4994 b,0.1515000000,5640.00
TOI-500 b,0.0118900000,4440.00
TOI-500 c,,4440.00
TOI-500 d,,4440.00
TOI-500 e,,4440.00
TOI-5005 b,0.0661400000,5749.00
TOI-5007 b,0.0307000000,3793.00
TOI-5027 b,0.0930000000,5909.00
TOI-5076 b,0.1481000000,4780.00
TOI-5082.01,0.0512048420,5670.00
TOI-5108 b,0.0730000000,5808.00
TOI-5110 b,0.2157000000,6160.00
TOI-512 b,,5277.00
TOI-5126 b,0.0651900000,6150.00
TOI-5126 c,0.1439000000,6150.00
TOI-5143 c,0.0560200000,5183.00
TOI-5153 b,0.1580000000,6300.00
TOI-5159 b,,5156.16
TOI-5160 b,,5622.14
TOI-5174 b,,5643.77
TOI-5181 A b,0.0522000000,6060.00
TOI-519 b,0.0159000000,3322.00
TOI-5205 b,0.0199000000,3430.00
TOI-521 b,0.0195000000,3544.00
TOI-5210 b,0.0557000000,5723.00
TOI-5218 b,0.0469000000,4230.00
TOI-5232 b,0.0559300000,6500.00
TOI-5238 b,,5631.00
TOI-5261 b,0.0513400000,5790.00
TOI-5292 A b,0.0279000000,3919.00
TOI-5293 A b,0.0340000000,3586.00
TOI-530 b,0.0520000000,3659.00
TOI-5300 b,0.0295000000,4610.00
TOI-5301 b,0.0730000000,6240.00
TOI-5319 b,0.0506000000,3580.00
TOI-532 b,0.0296000000,3927.00
TOI-5322 b,0.0604000000,5692.00
TOI-5335 b,,5528.92
TOI-5340 b,0.0628000000,5990.00
TOI-5344 b,0.0404100000,3747.00
TOI-5349 b,0.0369000000,3751.00
TOI-5350 b,0.0796000000,6220.00
TOI-5380 b,,6400.78
TOI-5386 A b,0.0485600000,6094.00
TOI-5388.01,0.0243358550,3440.00
TOI-5398 b,0.0980000000,6000.00
TOI-5398 c,0.0570000000,6000.00
TOI-540 b,0.0122300000,3216.00
TOI-5422 b,0.0619000000,5820.00
TOI-544 b,0.0225000000,4169.00
TOI-544 c,,4169.00
TOI-5486 b,,3750.17
TOI-5489 b,,3547.00
TOI-5489 c,,3547.00
TOI-5502 b,,6088.71
TOI-5515 b,,5483.65
TOI-5532 b,,4208.45
TOI-5542 b,0.3320000000,5700.00
TOI-5573 b,0.0712000000,3790.00
TOI-558 b,0.1291000000,6466.00
TOI-559 b,0.0723000000,5925.00
TOI-5592 b,0.0393500000,6237.00
TOI-5595 b,,4417.30
TOI-5599 b,,6137.02
TOI-5605 b,,4583.79
TOI-561 b,0.0106400000,5342.00
TOI-561 c,0.0889000000,5342.00
TOI-561 d,0.1587000000,5342.00
TOI-561 e,0.3300000000,5342.00
TOI-5614 b,,4553.00
TOI-5616 b,0.0272000000,3996.00
TOI-5624 b,,5415.89
TOI-5630 b,,5385.64
TOI-5634 A b,0.0272000000,3896.00
TOI-564 b,0.0273400000,5640.00
TOI-5678 b,0.2490000000,5485.00
TOI-5688 A b,0.0337900000,3713.00
TOI-5704 b,,4590.00
TOI-5713 b,0.0600800000,3225.00
TOI-5716 b,,3436.00
TOI-5720 b,0.0182880000,3325.00
TOI-5726.01,0.0621860000,5874.00
TOI-5728 b,,3419.00
TOI-5734 b,0.0592100000,4750.00
TOI-5736 b,,3949.00
TOI-5777 b,,4408.03
TOI-5786 b,0.1140000000,6235.00
TOI-5788 b,0.0640000000,5615.00
TOI-5788 c,0.1197000000,5615.00
TOI-5789 b,0.0360800000,5185.00
TOI-5789 c,0.1009000000,5185.00
TOI-5789 d,0.1756000000,5185.00
TOI-5789 e,0.2901000000,5185.00
TOI-5795 b,0.0640000000,5715.00
TOI-5799 b,0.0348000000,3452.00
TOI-5799 c,0.0782000000,3452.00
TOI-5800 b,0.0344000000,4850.00
TOI-5803 b,,5134.00
TOI-5817 b,0.1223000000,5770.00
TOI-5882 b,0.0804000000,5920.00
TOI-5916 b,0.0262000000,3613.00
TOI-5926 b,,5388.92
TOI-5938 b,0.0308000000,4650.00
TOI-6000 b,,3419.00
TOI-6002 b,0.0572200000,3229.00
TOI-6008 b,0.0107770000,3075.00
TOI-6016 b,0.0550000000,6110.00
TOI-6029 b,,6223.00
TOI-6034 b,0.0294900000,3635.00
TOI-6038 A b,0.0690000000,6110.00
TOI-6041 b,0.1651000000,5445.00
TOI-6041 c,0.3721000000,5445.00
TOI-6054.01,0.0763000000,6047.00
TOI-6054.02,0.1079000000,6047.00
TOI-6080 b,,5775.46
TOI-6086 b,0.0154100000,3200.00
TOI-6109 b,0.0599000000,5660.00
TOI-6109 c,0.0786000000,5660.00
TOI-6130 b,0.0360000000,6110.00
TOI-615 b,0.0678000000,6850.00
TOI-620 b,0.0482500000,3708.00
TOI-622 b,0.0708000000,6400.00
TOI-6223 b,0.0401800000,3895.00
TOI-6255 b,,3421.00
TOI-628 b,0.0486000000,6250.00
TOI-6281 b,,4533.23
TOI-6303 b,0.0761000000,3977.00
TOI-6324 b,,3247.00
TOI-6330 b,0.0576300000,3539.00
TOI-6383 A b,0.0229200000,3444.00
TOI-6393 b,,5008.20
TOI-640 b,0.0660800000,6460.00
TOI-6420 b,0.0753000000,6020.00
TOI-6448 b,0.1310000000,5910.00
TOI-6478 b,0.1136000000,3230.00
TOI-654.01,0.0194400000,3521.00
TOI-6628 b,0.1340000000,5463.00
TOI-663 b,0.0295000000,3681.00
TOI-663 c,0.0437000000,3681.00
TOI-663 d,0.0576000000,3681.00
TOI-6651 b,0.0633000000,5940.00
TOI-6677 b,,6572.28
TOI-669 b,0.0480000000,5597.00
TOI-6692 b,0.5120000000,5890.00
TOI-6695 b,0.4020000000,6400.00
TOI-6695 c,0.8380000000,6400.00
TOI-6699 b,,4705.10
TOI-6707 b,,6289.49
TOI-6716 b,0.0319000000,3110.00
TOI-672 b,0.0376000000,3810.00
TOI-674 b,0.0250000000,3514.00
TOI-677 b,0.1041000000,6295.00
TOI-682.01,,5085.00
TOI-6894 b,0.0260400000,3007.00
TOI-6954 b,,5170.87
TOI-697 b,,5681.95
TOI-700 b,0.0677000000,3459.00
TOI-700 c,0.0929000000,3459.00
TOI-700 d,0.1633000000,3459.00
TOI-700 e,0.1340000000,3459.00
TOI-7008 b,,5116.06
TOI-7009 b,0.0287000000,4080.00
TOI-7041 b,,4700.00
TOI-712 b,0.0792800000,4622.00
TOI-712 c,0.2447000000,4622.00
TOI-712 d,0.3405000000,4622.00
TOI-7149 b,0.0260300000,3363.00
TOI-715 b,0.0830000000,3075.00
TOI-7155 b,,4673.03
TOI-7166 b,0.0619100000,3099.00
TOI-733 b,0.0618000000,5585.00
TOI-7333 b,,4586.87
TOI-7384 b,0.0439000000,3185.00
TOI-7510 b,0.1019000000,5720.00
TOI-7510 c,0.1595000000,5720.00
TOI-7510 d,0.2672000000,5720.00
TOI-756 b,0.0180000000,3657.00
TOI-756 c,0.4390000000,3657.00
TOI-757 b,0.1220000000,5278.00
TOI-762 A b,0.0341800000,3266.00
TOI-763 b,0.0600000000,5450.00
TOI-763 c,0.1011000000,5450.00
TOI-771 b,0.0208000000,3370.00
TOI-771 c,0.0460000000,3370.00
TOI-776 b,0.0653000000,3725.00
TOI-776 c,0.1001000000,3725.00
TOI-778 b,0.0600000000,6643.00
TOI-782 b,0.0578000000,3370.00
TOI-784 b,0.0380000000,5558.00
TOI-799 b,,5662.81
TOI-808 b,,5078.20
TOI-813 b,0.4230000000,5907.00
TOI-815 b,0.0903000000,4869.00
TOI-815 c,0.1930000000,4869.00
TOI-824 b,0.0217700000,4600.00
TOI-833 b,0.0171000000,3920.00
TOI-836 b,0.0422000000,4552.00
TOI-836.01,0.0750000000,4552.00
TOI-837 b,0.0888000000,5995.00
TOI-849 b,0.0155000000,5257.00
TOI-858 B b,0.0443500000,5842.00
TOI-871 b,0.1054000000,4929.00
TOI-880 c,0.0635000000,5050.00
TOI-880.02,0.0349000000,5050.00
TOI-883 b,,5713.15
TOI-892 b,0.0920000000,6261.00
TOI-904 b,0.0560000000,3770.20
TOI-904 c,0.3120000000,3770.20
TOI-905 b,0.0466600000,5570.00
TOI-907.01,0.0552254810,6272.00
TOI-908 b,0.0416570000,5626.00
TOI-912 b,0.0410000000,3572.00
TOI-913 b,,4969.00
TOI-921 b,,6011.66
TOI-929 b,,4457.16
TOI-938 b,,5829.42
TOI-941 b,,5745.88
TOI-942 b,0.0486600000,4969.00
TOI-942 c,0.0859800000,4969.00
TOI-954 b,0.0496300000,5710.00
TOI-969 b,0.0263600000,4435.00
TOI-969 c,2.5200000000,4435.00
TRAPPIST-1 b,0.0115400000,2566.00
TRAPPIST-1 c,0.0158000000,2566.00
TRAPPIST-1 d,0.0222700000,2566.00
TRAPPIST-1 e,0.0292500000,2566.00
TRAPPIST-1 f,0.0384900000,2566.00
TRAPPIST-1 g,0.0468300000,2566.00
TRAPPIST-1 h,0.0618900000,2566.00
TYC 0434-04538-1 b,0.6600000000,4679.00
TYC 1422-614-1 b,0.6900000000,4806.00
TYC 1422-614-1 c,1.3700000000,4806.00
TYC 2187-512-1 b,1.2200000000,3734.00
TYC 3318-01333-1 b,1.4140000000,4776.00
TYC 3667-1280-1 b,0.2100000000,5130.00
TYC 4282-00605-1 b,0.4220000000,4300.00
TYC 8998-760-1 b,162.0000000000,4573.00
TYC 8998-760-1 c,320.0000000000,4573.00
Teegarden's Star b,0.0259000000,3034.00
Teegarden's Star c,0.0455000000,3034.00
Teegarden's Star d,0.0791000000,3034.00
TrES-1 b,0.0392500000,5230.00
TrES-2 b,0.0356800000,5850.00
TrES-3 b,0.0228200000,5650.00
TrES-4 b,0.0508400000,6200.00
TrES-5 b,0.0245900000,5171.00
UCAC3 113-933 b,6100.0000000000,3864.00
UCAC4 328-061594 b,19000.0000000000,
UKIRT-2017-BLG-001L b,4.1800000000,
USco CTIO 108 b,670.0000000000,2700.00
USco1556 b,3500.0000000000,3410.00
USco1621 b,2880.0000000000,3460.00
UZ For b,5.9000000000,5286.90
UZ For c,2.8000000000,5286.90
V0391 Peg b,1.7000000000,29300.00
V1298 Tau b,0.1685000000,4970.00
V1298 Tau c,0.0824000000,4970.00
V1298 Tau d,0.1081000000,4970.00
V1298 Tau e,0.2689000000,4970.00
V2376 Ori b,71.0000000000,
V830 Tau b,0.0570000000,4250.00
VHS J125601.92-125723.9 b,350.0000000000,2620.00
WASP-1 b,0.0388900000,6110.00
WASP-10 b,0.0378100000,4675.00
WASP-100 b,0.0457400000,6900.00
WASP-101 b,0.0505700000,6380.00
WASP-102 b,0.0410000000,5990.00
WASP-103 b,0.0198500000,6110.00
WASP-104 b,0.0291800000,5475.00
WASP-105 b,0.0750000000,5070.00
WASP-106 b,0.0901000000,6002.00
WASP-107 b,0.0550000000,4425.00
WASP-107 c,,4425.00
WASP-108 b,,6783.00
WASP-11 b,0.0435000000,4800.00
WASP-110 b,,5392.00
WASP-113 b,0.0588500000,5890.00
WASP-114 b,0.0285100000,5940.00
WASP-116 b,0.0650000000,6250.00
WASP-117 b,0.0945900000,6040.00
WASP-118 b,0.0545300000,6410.00
WASP-119 b,0.0363000000,5650.00
WASP-12 b,0.0234000000,6265.00
WASP-120 b,0.0514000000,6450.00
WASP-121 b,0.0257100000,6628.00
WASP-123 b,0.0426300000,5740.00
WASP-124 b,0.0449000000,6050.00
WASP-126 b,0.0449000000,5800.00
WASP-126 c,,5800.00
WASP-127 b,0.0484000000,5620.00
WASP-129 b,0.0628000000,5900.00
WASP-13 b,0.0536200000,5950.00
WASP-130 b,0.1012000000,5625.00
WASP-131 b,0.0608000000,5990.00
WASP-132 b,0.0674000000,4686.00
WASP-132 c,0.0183300000,4686.00
WASP-132 d,2.7100000000,4686.00
WASP-133 b,0.0345000000,5700.00
WASP-135 b,0.0243000000,5675.00
WASP-136 b,0.0661000000,6250.00
WASP-138 b,0.0494000000,6272.00
WASP-139 b,0.0620000000,5310.00
WASP-14 b,0.0370000000,6475.00
WASP-140 b,0.0323000000,5300.00
WASP-141 b,0.0469000000,5900.00
WASP-142 b,0.0347000000,6010.00
WASP-144 b,0.0316000000,5200.00
WASP-145 A b,0.0261000000,4900.00
WASP-147 b,0.0549000000,5702.00
WASP-148 b,0.0821500000,5555.00
WASP-148 c,0.2044000000,5555.00
WASP-149 b,0.0240000000,5750.00
WASP-15 b,0.0516500000,6300.00
WASP-150 b,0.0694000000,6218.00
WASP-151 b,0.0550000000,5871.00
WASP-153 b,0.0480000000,5914.00
WASP-154 b,0.0440000000,4774.00
WASP-155 b,0.0430000000,5660.00
WASP-156 b,0.0458000000,4987.00
WASP-157 b,0.0499000000,5772.00
WASP-158 b,0.0517000000,6350.00
WASP-159 b,0.0538000000,6120.00
WASP-16 b,0.0415000000,5700.00
WASP-160 B b,0.0452000000,5298.00
WASP-161 b,0.0673000000,6400.00
WASP-162 b,0.0871000000,5300.00
WASP-163 b,0.0266000000,5500.00
WASP-164 b,0.0281800000,5806.00
WASP-165 b,0.0482300000,5599.00
WASP-166 b,0.0641000000,6050.00
WASP-167 b,0.0365000000,7000.00
WASP-168 b,0.0519000000,6000.00
WASP-169 b,0.0681000000,6110.00
WASP-17 b,0.0515000000,6550.00
WASP-170 b,0.0337000000,5600.00
WASP-171 b,0.0504000000,5965.00
WASP-172 b,0.0694000000,6900.00
WASP-173 A b,0.0248000000,5800.00
WASP-174 b,0.0550300000,6399.00
WASP-175 b,0.0440300000,6229.00
WASP-176 b,0.0535000000,5941.00
WASP-177 b,0.0395700000,5017.00
WASP-178 b,0.0558000000,9360.00
WASP-18 b,0.0202400000,6432.00
WASP-18 c,0.0350000000,6400.00
WASP-180 A b,0.0480000000,6600.00
WASP-181 b,0.0542700000,5839.00
WASP-182 b,0.0451000000,5638.00
WASP-183 b,0.0463200000,5313.00
WASP-184 b,0.0627000000,6000.00
WASP-185 b,0.0904000000,5900.00
WASP-186 b,0.0600000000,6361.00
WASP-187 b,0.0653000000,6150.00
WASP-188 b,0.0720000000,6850.00
WASP-189 b,0.0505300000,8000.00
WASP-19 b,0.0165200000,5616.00
WASP-190 b,0.0663000000,6400.00
WASP-192 b,0.0408000000,5910.00
WASP-193 b,0.0668000000,6080.00
WASP-194 b,0.0470000000,6405.00
WASP-195 b,0.0630000000,6300.00
WASP-197 b,0.0650000000,6050.00
WASP-2 b,0.0314400000,5180.00
WASP-20 b,0.0599900000,5940.00
WASP-21 b,0.0520000000,5800.00
WASP-22 b,0.0470000000,6000.00
WASP-23 b,0.0376000000,5150.00
WASP-24 b,0.0365100000,6075.00
WASP-25 b,0.0473000000,5697.00
WASP-26 b,0.0400000000,6034.00
WASP-28 b,0.0442000000,6084.00
WASP-29 b,0.0457000000,4800.00
WASP-3 b,0.0315000000,6400.00
WASP-31 b,0.0465900000,6302.00
WASP-32 b,0.0394000000,6140.00
WASP-33 b,0.0239000000,7430.00
WASP-34 b,0.0524000000,5700.00
WASP-35 b,0.0431700000,5990.00
WASP-36 b,0.0267700000,5959.00
WASP-37 b,0.0446000000,5800.00
WASP-38 b,0.0752200000,6180.00
